,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date
1555,Kane Williamson,84,51,164.7,6,5,CSK,Rajiv Gandhi Intl. Cricket Stadium,22 April 2018
1556,Suresh Raina,75,47,159.57,6,4,MI,Maharashtra Cricket Association's International Stadium,28 April 2018
1557,Brendon McCullum,43,27,159.25,6,2,KKR,Eden Gardens,08 April 2018
1558,Shubman Gill,57,36,158.33,6,2,CSK,Eden Gardens,03 May 2018
1559,Chris Lynn,48,31,154.83,6,2,SRH,Eden Gardens,25 May 2018
1560,Evin Lewis,65,42,154.76,6,5,RCB,Wankhede Stadium,17 April 2018
1561,Robin Uthappa,54,35,154.28,6,3,MI,Wankhede Stadium,06 May 2018
1562,Dinesh Karthik,43,28,153.57,6,0,PBKS,Eden Gardens,21 April 2018
1563,Suryakumar Yadav,72,47,153.19,6,3,RR,Sawai Mansingh Stadium,22 April 2018
1564,Suresh Raina,52,35,148.57,6,1,RR,Sawai Mansingh Stadium,11 May 2018
1565,Suryakumar Yadav,43,29,148.27,6,1,CSK,Wankhede Stadium,07 April 2018
1566,Suryakumar Yadav,57,42,135.71,6,3,PBKS,Holkar Cricket Stadium,04 May 2018
1567,Robin Uthappa,48,36,133.33,6,2,RR,Sawai Mansingh Stadium,18 April 2018
1568,Chris Gayle,50,40,125.0,6,2,MI,Holkar Cricket Stadium,04 May 2018
1569,Ishan Kishan,62,21,295.23,5,6,KKR,Eden Gardens,09 May 2018
1570,Kieron Pollard,50,23,217.39,5,3,PBKS,Wankhede Stadium,16 May 2018
1571,Dinesh Karthik,50,23,217.39,5,3,PBKS,Holkar Cricket Stadium,12 May 2018
1572,Ishan Kishan,44,23,191.3,5,2,DC,Wankhede Stadium,14 April 2018
1573,Ajinkya Rahane,36,19,189.47,5,1,KKR,Sawai Mansingh Stadium,18 April 2018
1574,Krunal Pandya,41,22,186.36,5,2,CSK,Wankhede Stadium,07 April 2018
1575,Rishabh Pant,61,34,179.41,5,4,RCB,Arun Jaitley Stadium,12 May 2018
1576,Jos Buttler,39,22,177.27,5,2,KKR,Eden Gardens,15 May 2018
1577,Ambati Rayudu,41,24,170.83,5,1,DC,Maharashtra Cricket Association's International Stadium,30 April 2018
1578,Nitish Rana,59,35,168.57,5,4,DC,Eden Gardens,16 April 2018
1579,Chris Gayle,62,38,163.15,5,6,KKR,Eden Gardens,21 April 2018
1580,Shane Watson,57,35,162.85,5,3,SRH,Maharashtra Cricket Association's International Stadium,13 May 2018
1581,Wriddhiman Saha,24,15,160.0,5,0,KKR,Eden Gardens,14 April 2018
1582,Faf du Plessis,67,42,159.52,5,4,SRH,Wankhede Stadium,22 May 2018
1583,Virat Kohli,68,44,154.54,5,3,KKR,M. Chinnaswamy Stadium,29 April 2018
1584,Evin Lewis,43,28,153.57,5,2,KKR,Wankhede Stadium,06 May 2018
1585,Karun Nair,50,33,151.51,5,2,DC,IS Bindra Stadium,08 April 2018
1586,Robin Uthappa,34,23,147.82,5,1,PBKS,Eden Gardens,21 April 2018
1587,Kane Williamson,56,39,143.58,5,2,RCB,Rajiv Gandhi Intl. Cricket Stadium,07 May 2018
1588,Sunil Narine,35,25,140.0,5,1,RR,Sawai Mansingh Stadium,18 April 2018
1589,Ambati Rayudu,49,35,140.0,5,1,PBKS,IS Bindra Stadium,15 April 2018
1590,Dinesh Karthik,36,26,138.46,5,1,MI,Wankhede Stadium,06 May 2018
1591,Kane Williamson,29,21,138.09,5,0,MI,Wankhede Stadium,24 April 2018
1592,Rahul Tripathi,80,58,137.93,5,3,RCB,Sawai Mansingh Stadium,19 May 2018
1593,Dinesh Karthik,41,31,132.25,5,1,RR,Eden Gardens,15 May 2018
1594,Gautam Gambhir,55,42,130.95,5,1,PBKS,IS Bindra Stadium,08 April 2018
1595,Kane Williamson,51,39,130.76,5,2,CSK,Maharashtra Cricket Association's International Stadium,13 May 2018
1596,Kane Williamson,47,36,130.55,5,2,CSK,Wankhede Stadium,27 May 2018
1597,Virat Kohli,39,30,130.0,5,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,07 May 2018
1598,Wriddhiman Saha,35,27,129.62,5,0,KKR,Eden Gardens,25 May 2018
1599,Suryakumar Yadav,44,34,129.41,5,1,CSK,Maharashtra Cricket Association's International Stadium,28 April 2018
1600,Parthiv Patel,53,41,129.26,5,2,CSK,Maharashtra Cricket Association's International Stadium,05 May 2018
1601,Shikhar Dhawan,50,39,128.2,5,1,KKR,Rajiv Gandhi Intl. Cricket Stadium,19 May 2018
1602,Shreyas Iyer,57,45,126.66,5,1,PBKS,Arun Jaitley Stadium,23 April 2018
1603,Suresh Raina,54,43,125.58,5,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,22 April 2018
1604,Ajinkya Rahane,65,53,122.64,5,1,SRH,Sawai Mansingh Stadium,29 April 2018
1605,Hardik Pandya,50,42,119.04,5,1,RCB,M. Chinnaswamy Stadium,01 May 2018
1606,Sanju Samson,49,42,116.66,5,0,SRH,Rajiv Gandhi Intl. Cricket Stadium,09 April 2018
1607,Ajinkya Rahane,45,40,112.5,5,0,DC,Sawai Mansingh Stadium,11 April 2018
1608,Suryakumar Yadav,36,32,112.5,5,1,KKR,Eden Gardens,09 May 2018
1609,Shakib Al Hasan,35,32,109.37,5,0,RCB,Rajiv Gandhi Intl. Cricket Stadium,07 May 2018
1610,Chris Lynn,45,42,107.14,5,1,RR,Eden Gardens,15 May 2018
1611,D'Arcy Short,44,43,102.32,5,1,KKR,Sawai Mansingh Stadium,18 April 2018
1612,Krishnappa Gowtham,33,11,300.0,4,2,MI,Sawai Mansingh Stadium,22 April 2018
1613,Sunil Narine,29,10,290.0,4,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,19 May 2018
1614,Sunil Narine,50,19,263.15,4,5,RCB,Eden Gardens,08 April 2018
1615,Krunal Pandya,31,12,258.33,4,2,PBKS,Holkar Cricket Stadium,04 May 2018
1616,Jos Buttler,67,26,257.69,4,7,DC,Arun Jaitley Stadium,02 May 2018
1617,Prithvi Shaw,22,10,220.0,4,0,PBKS,Arun Jaitley Stadium,23 April 2018
1618,Rishabh Pant,28,13,215.38,4,1,PBKS,IS Bindra Stadium,08 April 2018
1619,Mandeep Singh,37,18,205.55,4,2,KKR,Eden Gardens,08 April 2018
1620,Ravichandran Ashwin,45,22,204.54,4,3,KKR,Holkar Cricket Stadium,12 May 2018
1621,Sunil Narine,26,13,200.0,4,1,SRH,Eden Gardens,25 May 2018
1622,Shane Watson,78,40,195.0,4,7,DC,Maharashtra Cricket Association's International Stadium,30 April 2018
1623,AB de Villiers,72,37,194.59,4,6,DC,Arun Jaitley Stadium,12 May 2018
1624,Prithvi Shaw,47,25,188.0,4,4,RR,Arun Jaitley Stadium,02 May 2018
1625,Colin Munro,33,18,183.33,4,2,KKR,Arun Jaitley Stadium,27 April 2018
1626,Yusuf Pathan,45,25,180.0,4,2,CSK,Wankhede Stadium,27 May 2018
1627,Faf du Plessis,27,15,180.0,4,1,KKR,Eden Gardens,03 May 2018
1628,Rahul Tripathi,27,15,180.0,4,1,KKR,Eden Gardens,15 May 2018
1629,Hardik Pandya,35,20,175.0,4,1,KKR,Wankhede Stadium,06 May 2018
1630,Ambati Rayudu,50,29,172.41,4,4,DC,Arun Jaitley Stadium,18 May 2018
1631,Evin Lewis,48,28,171.42,4,4,DC,Wankhede Stadium,14 April 2018
1632,Suresh Raina,22,13,169.23,4,0,SRH,Wankhede Stadium,22 May 2018
1633,Shreyas Iyer,52,31,167.74,4,3,RCB,M. Chinnaswamy Stadium,21 April 2018
1634,Sunil Narine,32,20,160.0,4,2,CSK,Eden Gardens,03 May 2018
1635,Kane Williamson,24,15,160.0,4,0,CSK,Wankhede Stadium,22 May 2018
1636,Parthiv Patel,20,13,153.84,4,0,SRH,Rajiv Gandhi Intl. Cricket Stadium,07 May 2018
1637,Dwayne Bravo,24,16,150.0,4,0,RR,Maharashtra Cricket Association's International Stadium,20 April 2018
1638,Brendon McCullum,37,25,148.0,4,2,MI,M. Chinnaswamy Stadium,01 May 2018
1639,Rishabh Pant,64,44,145.45,4,4,MI,Arun Jaitley Stadium,20 May 2018
1640,Shane Watson,36,25,144.0,4,2,KKR,Eden Gardens,03 May 2018
1641,Evin Lewis,60,42,142.85,4,4,RR,Wankhede Stadium,13 May 2018
1642,Shikhar Dhawan,34,24,141.66,4,1,KKR,Eden Gardens,25 May 2018
1643,Ishan Kishan,58,42,138.09,4,3,RR,Sawai Mansingh Stadium,22 April 2018
1644,Ishan Kishan,40,29,137.93,4,1,CSK,Wankhede Stadium,07 April 2018
1645,Chris Lynn,22,16,137.5,4,0,CSK,Chidambaram,10 April 2018
1646,Dinesh Karthik,52,38,136.84,4,2,RR,Eden Gardens,23 May 2018
1647,Quinton de Kock,26,19,136.84,4,0,RR,M. Chinnaswamy Stadium,15 April 2018
1648,Brendon McCullum,38,28,135.71,4,2,KKR,M. Chinnaswamy Stadium,29 April 2018
1649,Shreevats Goswami,35,26,134.61,4,1,KKR,Rajiv Gandhi Intl. Cricket Stadium,19 May 2018
1650,Jonny Bairstow,114,56,203.57,12,7,RCB,Rajiv Gandhi Intl. Cricket Stadium,31 March 2019
1651,Prithvi Shaw,99,55,180.0,12,3,KKR,Arun Jaitley Stadium,30 March 2019
1652,Ajinkya Rahane,105,63,166.66,11,3,DC,Sawai Mansingh Stadium,22 April 2019
1653,Shikhar Dhawan,97,63,153.96,11,2,KKR,Eden Gardens,12 April 2019
1654,David Warner,50,25,200.0,10,0,CSK,Rajiv Gandhi Intl. Cricket Stadium,17 April 2019
1655,Sanju Samson,102,55,185.45,10,4,SRH,Rajiv Gandhi Intl. Cricket Stadium,29 March 2019
1656,Faf du Plessis,96,55,174.54,10,4,PBKS,IS Bindra Stadium,05 May 2019
1657,Jos Buttler,69,43,160.46,10,2,PBKS,Sawai Mansingh Stadium,25 March 2019
1658,Chris Gayle,99,64,154.68,10,5,RCB,IS Bindra Stadium,13 April 2019
1659,Suryakumar Yadav,71,54,131.48,10,0,CSK,Chidambaram,07 May 2019
1660,David Warner,69,37,186.48,9,2,RR,Rajiv Gandhi Intl. Cricket Stadium,29 March 2019
1661,Nitish Rana,85,46,184.78,9,5,RCB,Eden Gardens,19 April 2019
1662,Shane Watson,96,53,181.13,9,6,SRH,Chidambaram,23 April 2019
1663,Virat Kohli,100,58,172.41,9,4,KKR,Eden Gardens,19 April 2019
1664,Jonny Bairstow,48,28,171.42,9,1,DC,Arun Jaitley Stadium,04 April 2019
1665,Virat Kohli,84,49,171.42,9,2,KKR,M. Chinnaswamy Stadium,05 April 2019
1666,Manish Pandey,61,36,169.44,9,0,RR,Sawai Mansingh Stadium,27 April 2019
1667,Parthiv Patel,67,41,163.41,9,1,RR,Sawai Mansingh Stadium,02 April 2019
1668,David Warner,85,53,160.37,9,3,KKR,Eden Gardens,24 March 2019
1669,Jos Buttler,89,43,206.97,8,7,MI,Wankhede Stadium,13 April 2019
1670,Shikhar Dhawan,54,27,200.0,8,2,RR,Sawai Mansingh Stadium,22 April 2019
1671,Chris Lynn,54,29,186.2,8,2,MI,Eden Gardens,28 April 2019
1672,Chris Gayle,79,47,168.08,8,4,RR,Sawai Mansingh Stadium,25 March 2019
1673,Suresh Raina,59,37,159.45,8,1,DC,Chidambaram,01 May 2019
1674,Steve Smith,50,32,156.25,8,0,DC,Sawai Mansingh Stadium,22 April 2019
1675,Manish Pandey,71,47,151.06,8,2,MI,Wankhede Stadium,02 May 2019
1676,Rohit Sharma,48,33,145.45,8,1,RCB,M. Chinnaswamy Stadium,28 March 2019
1677,Nitish Rana,68,47,144.68,8,3,SRH,Eden Gardens,24 March 2019
1678,Suryakumar Yadav,59,43,137.2,8,1,CSK,Wankhede Stadium,03 April 2019
1679,Jos Buttler,59,43,137.2,8,1,RCB,Sawai Mansingh Stadium,02 April 2019
1680,Shane Watson,80,59,135.59,8,4,MI,Rajiv Gandhi Intl. Cricket Stadium,12 May 2019
1681,Gurkeerat Mann Singh,65,48,135.41,8,1,SRH,M. Chinnaswamy Stadium,04 May 2019
1682,Shreyas Iyer,67,50,134.0,8,2,RCB,M. Chinnaswamy Stadium,07 April 2019
1683,Virat Kohli,67,53,126.41,8,0,PBKS,IS Bindra Stadium,13 April 2019
1684,Rohit Sharma,55,48,114.58,8,0,KKR,Wankhede Stadium,05 May 2019
1685,Kedar Jadhav,58,54,107.4,8,1,MI,Wankhede Stadium,03 April 2019
1686,Rishabh Pant,78,27,288.88,7,7,MI,Wankhede Stadium,24 March 2019
1687,Sam Curran,55,24,229.16,7,2,KKR,IS Bindra Stadium,03 May 2019
1688,KL Rahul,71,36,197.22,7,5,CSK,IS Bindra Stadium,05 May 2019
1689,Parthiv Patel,39,20,195.0,7,1,DC,Arun Jaitley Stadium,28 April 2019
1690,Dinesh Karthik,97,50,194.0,7,9,RR,Eden Gardens,25 April 2019
1691,Jonny Bairstow,80,43,186.04,7,4,KKR,Rajiv Gandhi Intl. Cricket Stadium,21 April 2019
1692,Parthiv Patel,43,24,179.16,7,2,PBKS,M. Chinnaswamy Stadium,24 April 2019
1693,Manish Pandey,83,49,169.38,7,3,CSK,Chidambaram,23 April 2019
1694,Shubman Gill,65,39,166.66,7,2,DC,Eden Gardens,12 April 2019
1695,Chris Lynn,82,51,160.78,7,6,CSK,Eden Gardens,14 April 2019
1696,KL Rahul,42,27,155.55,7,1,RCB,M. Chinnaswamy Stadium,24 April 2019
1697,Colin Ingram,47,32,146.87,7,1,MI,Wankhede Stadium,24 March 2019
1698,David Warner,81,56,144.64,7,2,PBKS,Rajiv Gandhi Intl. Cricket Stadium,29 April 2019
1699,Suresh Raina,58,42,138.09,7,1,KKR,Eden Gardens,14 April 2019
1700,Shikhar Dhawan,56,41,136.58,7,1,PBKS,Arun Jaitley Stadium,20 April 2019
1701,KL Rahul,71,53,133.96,7,1,SRH,IS Bindra Stadium,08 April 2019
1702,Faf du Plessis,50,39,128.2,7,1,DC,ACA-VDCA Stadium,10 May 2019
1703,Steve Smith,73,59,123.72,7,1,KKR,Sawai Mansingh Stadium,07 April 2019
1704,Shikhar Dhawan,51,47,108.51,7,0,CSK,Arun Jaitley Stadium,26 March 2019
1705,Hardik Pandya,91,34,267.64,6,9,KKR,Eden Gardens,28 April 2019
1706,Rishabh Pant,78,36,216.66,6,4,RR,Sawai Mansingh Stadium,22 April 2019
1707,Andre Russell,80,40,200.0,6,8,MI,Eden Gardens,28 April 2019
1708,Sunil Narine,47,25,188.0,6,3,RR,Sawai Mansingh Stadium,07 April 2019
1709,Chris Gayle,69,37,186.48,6,5,DC,Arun Jaitley Stadium,20 April 2019
1710,Sanju Samson,35,19,184.21,6,1,MI,Sawai Mansingh Stadium,20 April 2019
1711,Ajinkya Rahane,37,21,176.19,6,1,MI,Wankhede Stadium,13 April 2019
1712,Mayank Agarwal,58,34,170.58,6,1,KKR,Eden Gardens,27 March 2019
1713,Shubman Gill,76,45,168.88,6,4,MI,Eden Gardens,28 April 2019
1714,Jonny Bairstow,45,28,160.71,6,1,RR,Rajiv Gandhi Intl. Cricket Stadium,29 March 2019
1715,Sarfaraz Khan,46,29,158.62,6,1,RR,Sawai Mansingh Stadium,25 March 2019
1716,Suresh Raina,38,24,158.33,6,1,SRH,Chidambaram,23 April 2019
1717,KL Rahul,100,64,156.25,6,6,MI,Wankhede Stadium,10 April 2019
1718,Chris Lynn,50,32,156.25,6,3,RR,Sawai Mansingh Stadium,07 April 2019
1719,Quinton de Kock,81,52,155.76,6,4,RR,Wankhede Stadium,13 April 2019
1720,Quinton de Kock,60,39,153.84,6,2,PBKS,IS Bindra Stadium,30 March 2019
1721,Prithvi Shaw,56,38,147.36,6,2,SRH,ACA-VDCA Stadium,08 May 2019
1722,AB de Villiers,75,51,147.05,6,4,MI,Wankhede Stadium,15 April 2019
1723,Rohit Sharma,47,32,146.87,6,1,RR,Wankhede Stadium,13 April 2019
1724,Virat Kohli,46,32,143.75,6,0,MI,M. Chinnaswamy Stadium,28 March 2019
1725,Rohit Sharma,67,48,139.58,6,3,CSK,Chidambaram,26 April 2019
1726,Quinton de Kock,65,47,138.29,6,2,RR,Sawai Mansingh Stadium,20 April 2019
1727,Sarfaraz Khan,39,29,134.48,6,0,DC,IS Bindra Stadium,01 April 2019
1728,Robin Uthappa,67,50,134.0,6,2,PBKS,Eden Gardens,27 March 2019
1729,Robin Uthappa,33,25,132.0,6,0,RCB,M. Chinnaswamy Stadium,05 April 2019
1730,KL Rahul,71,57,124.56,6,1,MI,IS Bindra Stadium,30 March 2019
1731,Quinton de Kock,69,58,118.96,6,2,SRH,Wankhede Stadium,02 May 2019
1732,David Warner,70,62,112.9,6,1,PBKS,IS Bindra Stadium,08 April 2019
1733,Moeen Ali,66,28,235.71,5,6,KKR,Eden Gardens,19 April 2019
1734,Hardik Pandya,37,16,231.25,5,2,RCB,Wankhede Stadium,15 April 2019
1735,Krunal Pandya,32,15,213.33,5,1,DC,Wankhede Stadium,24 March 2019
1736,Chris Lynn,46,22,209.09,5,3,PBKS,IS Bindra Stadium,03 May 2019
1737,AB de Villiers,63,32,196.87,5,4,KKR,M. Chinnaswamy Stadium,05 April 2019
1738,Ravindra Jadeja,31,17,182.35,5,0,KKR,Eden Gardens,14 April 2019
1739,David Warner,100,55,181.81,5,5,RCB,Rajiv Gandhi Intl. Cricket Stadium,31 March 2019
1740,Rohit Sharma,32,18,177.77,5,0,PBKS,IS Bindra Stadium,30 March 2019
1741,MS Dhoni,84,48,175.0,5,7,RCB,M. Chinnaswamy Stadium,21 April 2019
1742,Suryakumar Yadav,46,27,170.37,5,2,KKR,Wankhede Stadium,05 May 2019
1743,Wriddhiman Saha,25,15,166.66,5,0,MI,Wankhede Stadium,02 May 2019
1744,Mayank Agarwal,35,21,166.66,5,1,RCB,M. Chinnaswamy Stadium,24 April 2019
1745,Kane Williamson,70,43,162.79,5,4,RCB,M. Chinnaswamy Stadium,04 May 2019
1746,Moeen Ali,26,16,162.5,5,0,CSK,M. Chinnaswamy Stadium,21 April 2019
1747,Rahul Tripathi,39,24,162.5,5,1,CSK,Chidambaram,31 March 2019
1748,Ajinkya Rahane,34,21,161.9,5,1,KKR,Eden Gardens,25 April 2019
1749,Shikhar Dhawan,35,22,159.09,5,1,MI,Arun Jaitley Stadium,18 April 2019
1750,AB de Villiers,59,38,155.26,5,2,PBKS,IS Bindra Stadium,13 April 2019
1751,Quinton de Kock,40,26,153.84,5,2,RCB,Wankhede Stadium,15 April 2019
1752,Riyan Parag,47,31,151.61,5,2,KKR,Eden Gardens,25 April 2019
1753,Yuvraj Singh,53,35,151.42,5,3,DC,Wankhede Stadium,24 March 2019
1754,Faf du Plessis,24,16,150.0,5,0,KKR,Eden Gardens,14 April 2019
1755,Prithvi Shaw,24,16,150.0,5,0,CSK,Arun Jaitley Stadium,26 March 2019
1756,Riyan Parag,43,29,148.27,5,1,MI,Sawai Mansingh Stadium,20 April 2019
1757,David Miller,59,40,147.5,5,3,KKR,Eden Gardens,27 March 2019
1758,Krunal Pandya,37,26,142.3,5,0,DC,Arun Jaitley Stadium,18 April 2019
1759,Suresh Raina,53,38,139.47,5,2,PBKS,IS Bindra Stadium,05 May 2019
1760,Dinesh Karthik,50,36,138.88,5,2,DC,Arun Jaitley Stadium,30 March 2019
1761,Shikhar Dhawan,50,37,135.13,5,2,RCB,Arun Jaitley Stadium,28 April 2019
1762,Rohit Sharma,24,18,133.33,5,0,SRH,Wankhede Stadium,02 May 2019
1763,Shubman Gill,65,49,132.65,5,2,PBKS,IS Bindra Stadium,03 May 2019
1764,Jonny Bairstow,41,31,132.25,5,1,DC,Rajiv Gandhi Intl. Cricket Stadium,14 April 2019
1765,Krunal Pandya,42,32,131.25,5,1,CSK,Wankhede Stadium,03 April 2019
1766,Prithvi Shaw,28,22,127.27,5,0,RCB,M. Chinnaswamy Stadium,07 April 2019
1767,Shreyas Iyer,28,22,127.27,5,0,PBKS,IS Bindra Stadium,01 April 2019
1768,Steve Smith,59,48,122.91,5,1,MI,Sawai Mansingh Stadium,20 April 2019
1769,Shreyas Iyer,58,49,118.36,5,1,PBKS,Arun Jaitley Stadium,20 April 2019
1770,Andre Russell,50,44,113.63,5,3,CSK,Chidambaram,09 April 2019
1771,Shreyas Iyer,45,40,112.5,5,0,SRH,Rajiv Gandhi Intl. Cricket Stadium,14 April 2019
1772,Jos Buttler,37,34,108.82,5,1,KKR,Sawai Mansingh Stadium,07 April 2019
1773,Andre Russell,49,19,257.89,4,4,SRH,Eden Gardens,24 March 2019
1774,Jos Buttler,23,10,230.0,4,1,CSK,Sawai Mansingh Stadium,11 April 2019
1775,Chris Gayle,23,10,230.0,4,1,RCB,M. Chinnaswamy Stadium,24 April 2019
1776,Andre Russell,62,28,221.42,4,6,DC,Arun Jaitley Stadium,30 March 2019
1777,Mandeep Singh,33,15,220.0,4,1,KKR,Eden Gardens,27 March 2019
1778,Colin Ingram,19,9,211.11,4,0,PBKS,Arun Jaitley Stadium,20 April 2019
1779,Parthiv Patel,19,9,211.11,4,0,PBKS,IS Bindra Stadium,13 April 2019
1780,Mayank Agarwal,43,21,204.76,4,2,MI,IS Bindra Stadium,30 March 2019
1781,MS Dhoni,44,22,200.0,4,3,DC,Chidambaram,01 May 2019
1782,Shreyas Gopal,18,9,200.0,4,0,KKR,Eden Gardens,25 April 2019
1783,Suresh Raina,30,16,187.5,4,1,DC,Arun Jaitley Stadium,26 March 2019
1784,Wriddhiman Saha,20,11,181.81,4,0,RCB,M. Chinnaswamy Stadium,04 May 2019
1785,Prithvi Shaw,18,10,180.0,4,0,RCB,Arun Jaitley Stadium,28 April 2019
1786,Marcus Stoinis,28,16,175.0,4,0,PBKS,IS Bindra Stadium,13 April 2019
1787,AB de Villiers,70,41,170.73,4,6,MI,M. Chinnaswamy Stadium,28 March 2019
1788,Shane Watson,44,26,169.23,4,3,DC,Arun Jaitley Stadium,26 March 2019
1789,Liam Livingstone,44,26,169.23,4,3,SRH,Sawai Mansingh Stadium,27 April 2019
1790,Quinton de Kock,27,16,168.75,4,1,DC,Wankhede Stadium,24 March 2019
1791,Colin Munro,40,24,166.66,4,3,SRH,Rajiv Gandhi Intl. Cricket Stadium,14 April 2019
1792,MS Dhoni,75,46,163.04,4,4,RR,Chidambaram,31 March 2019
1793,MS Dhoni,37,23,160.86,4,1,PBKS,Chidambaram,06 April 2019
1794,Shimron Hetmyer,75,47,159.57,4,6,SRH,M. Chinnaswamy Stadium,04 May 2019
1795,Suryakumar Yadav,38,24,158.33,4,1,RCB,M. Chinnaswamy Stadium,28 March 2019
1796,Akshdeep Nath,19,12,158.33,4,0,DC,M. Chinnaswamy Stadium,07 April 2019
1797,Sanju Samson,48,32,150.0,4,1,SRH,Sawai Mansingh Stadium,27 April 2019
1798,Rishabh Pant,46,31,148.38,4,2,KKR,Eden Gardens,12 April 2019
1799,David Miller,43,30,143.33,4,2,DC,IS Bindra Stadium,01 April 2019
1800,KL Rahul,132,69,191.3,14,7,RCB,Dubai International Stadium,24 September 2020
1801,Ben Stokes,107,60,178.33,14,3,MI,Zayed Cricket Stadium,25 October 2020
1802,Shikhar Dhawan,101,58,174.13,14,1,CSK,Sharjah Cricket Stadium,17 October 2020
1803,Nitish Rana,81,53,152.83,13,1,DC,Zayed Cricket Stadium,24 October 2020
1804,Wriddhiman Saha,87,45,193.33,12,2,DC,Dubai International Stadium,27 October 2020
1805,Shikhar Dhawan,106,61,173.77,12,3,PBKS,Dubai International Stadium,20 October 2020
1806,Devdutt Padikkal,74,45,164.44,12,1,MI,Zayed Cricket Stadium,28 October 2020
1807,Suryakumar Yadav,79,47,168.08,11,2,RR,Zayed Cricket Stadium,06 October 2020
1808,Faf du Plessis,87,53,164.15,11,1,PBKS,Dubai International Stadium,04 October 2020
1809,Shane Watson,83,53,156.6,11,3,PBKS,Dubai International Stadium,04 October 2020
1810,Mayank Agarwal,106,50,212.0,10,7,RR,Sharjah Cricket Stadium,27 September 2020
1811,Suryakumar Yadav,79,43,183.72,10,3,RCB,Zayed Cricket Stadium,28 October 2020
1812,David Warner,85,58,146.55,10,1,MI,Sharjah Cricket Stadium,03 November 2020
1813,Nitish Rana,87,61,142.62,10,4,CSK,Dubai International Stadium,29 October 2020
1814,Quinton de Kock,78,44,177.27,9,3,KKR,Zayed Cricket Stadium,16 October 2020
1815,Prithvi Shaw,64,43,148.83,9,1,CSK,Dubai International Stadium,25 September 2020
1816,Dinesh Karthik,58,29,200.0,8,2,PBKS,Zayed Cricket Stadium,10 October 2020
1817,David Warner,66,34,194.11,8,2,DC,Dubai International Stadium,27 October 2020
1818,Rahul Tripathi,81,51,158.82,8,3,CSK,Zayed Cricket Stadium,07 October 2020
1819,Rohit Sharma,70,45,155.55,8,3,PBKS,Zayed Cricket Stadium,01 October 2020
1820,Ishan Kishan,72,47,153.19,8,3,DC,Dubai International Stadium,31 October 2020
1821,Devdutt Padikkal,56,42,133.33,8,0,SRH,Dubai International Stadium,21 September 2020
1822,Mandeep Singh,66,56,117.85,8,2,KKR,Sharjah Cricket Stadium,26 October 2020
1823,Marcus Stoinis,53,21,252.38,7,3,PBKS,Dubai International Stadium,20 September 2020
1824,Shreyas Iyer,88,38,231.57,7,6,KKR,Sharjah Cricket Stadium,03 October 2020
1825,Robin Uthappa,41,22,186.36,7,1,RCB,Dubai International Stadium,17 October 2020
1826,Steve Smith,50,27,185.18,7,2,PBKS,Sharjah Cricket Stadium,27 September 2020
1827,Jonny Bairstow,97,55,176.36,7,6,PBKS,Dubai International Stadium,08 October 2020
1828,KL Rahul,77,51,150.98,7,3,MI,Dubai International Stadium,18 October 2020
1829,Aaron Finch,52,35,148.57,7,1,MI,Dubai International Stadium,28 September 2020
1830,Mayank Agarwal,89,60,148.33,7,4,DC,Dubai International Stadium,20 September 2020
1831,Kane Williamson,57,39,146.15,7,0,CSK,Dubai International Stadium,13 October 2020
1832,Jos Buttler,70,48,145.83,7,2,CSK,Zayed Cricket Stadium,19 October 2020
1833,Virat Kohli,72,53,135.84,7,2,RR,Zayed Cricket Stadium,03 October 2020
1834,Wriddhiman Saha,58,45,128.88,7,1,MI,Sharjah Cricket Stadium,03 November 2020
1835,Jonny Bairstow,36,28,128.57,7,0,KKR,Zayed Cricket Stadium,18 October 2020
1836,KL Rahul,69,54,127.77,7,1,RR,Sharjah Cricket Stadium,27 September 2020
1837,KL Rahul,63,52,121.15,7,1,CSK,Dubai International Stadium,04 October 2020
1838,Marcus Stoinis,53,26,203.84,6,2,RCB,Dubai International Stadium,05 October 2020
1839,Sunil Narine,64,32,200.0,6,4,DC,Zayed Cricket Stadium,24 October 2020
1840,Nitish Rana,26,13,200.0,6,0,SRH,Zayed Cricket Stadium,26 September 2020
1841,Priyam Garg,51,26,196.15,6,1,CSK,Dubai International Stadium,02 October 2020
1842,Ben Stokes,50,26,192.3,6,3,PBKS,Zayed Cricket Stadium,30 October 2020
1843,Nicholas Pooran,53,28,189.28,6,3,DC,Dubai International Stadium,20 October 2020
1844,Ishan Kishan,68,37,183.78,6,5,CSK,Sharjah Cricket Stadium,23 October 2020
1845,Shikhar Dhawan,57,33,172.72,6,2,RR,Dubai International Stadium,14 October 2020
1846,Suryakumar Yadav,47,28,167.85,6,1,KKR,Zayed Cricket Stadium,23 September 2020
1847,Suryakumar Yadav,53,32,165.62,6,1,DC,Zayed Cricket Stadium,11 October 2020
1848,Steve Smith,57,36,158.33,6,1,RCB,Dubai International Stadium,17 October 2020
1849,Chris Gayle,99,63,157.14,6,8,RR,Zayed Cricket Stadium,30 October 2020
1850,Shikhar Dhawan,78,50,156.0,6,2,SRH,Zayed Cricket Stadium,08 November 2020
1851,Suryakumar Yadav,27,18,150.0,6,0,SRH,Sharjah Cricket Stadium,04 October 2020
